date,VIX,VIX3M
1997-03-24,20.0600000000,
1997-03-25,19.2600000000,
1997-03-26,18.3200000000,
1997-03-27,20.5000000000,
1997-03-31,22.1400000000,
1997-04-01,20.8400000000,
1997-04-02,21.3000000000,
1997-04-03,21.1900000000,
1997-04-04,19.2300000000,
1997-04-07,18.5100000000,
1997-04-08,18.4400000000,
1997-04-09,18.5600000000,
1997-04-10,19.0100000000,
1997-04-11,19.7600000000,
1997-04-14,19.0900000000,
1997-04-15,18.2500000000,
1997-04-16,17.6400000000,
1997-04-17,18.7100000000,
1997-04-18,18.7500000000,
1997-04-21,20.1000000000,
1997-04-22,19.5200000000,
1997-04-23,20.4800000000,
1997-04-24,20.8300000000,
1997-04-25,21.1500000000,
1997-04-28,21.3400000000,
1997-04-29,19.8100000000,
1997-04-30,20.0600000000,
1997-05-01,19.8700000000,
1997-05-02,17.5100000000,
1997-05-05,20.1300000000,
1997-05-06,20.8500000000,
1997-05-07,21.3400000000,
1997-05-08,21.2600000000,
1997-05-09,20.1100000000,
1997-05-12,20.2500000000,
1997-05-13,20.8100000000,
1997-05-14,21.0900000000,
1997-05-15,19.9100000000,
1997-05-16,21.5700000000,
1997-05-19,21.4800000000,
1997-05-20,19.2600000000,
1997-05-21,19.2800000000,
1997-05-22,18.7700000000,
1997-05-23,18.0800000000,
1997-05-27,19.3600000000,
1997-05-28,19.2800000000,
1997-05-29,19.0200000000,
1997-05-30,19.1900000000,
1997-06-02,20.8500000000,
1997-06-03,20.0100000000,
1997-06-04,20.1000000000,
1997-06-05,20.3600000000,
1997-06-06,18.9400000000,
1997-06-09,19.4600000000,
1997-06-10,19.0400000000,
1997-06-11,18.8500000000,
1997-06-12,18.5100000000,
1997-06-13,19.2700000000,
1997-06-16,19.7700000000,
1997-06-17,20.1700000000,
1997-06-18,20.4500000000,
1997-06-19,20.1000000000,
1997-06-20,20.2000000000,
1997-06-23,21.1900000000,
1997-06-24,20.7400000000,
1997-06-25,21.5000000000,
1997-06-26,21.8200000000,
1997-06-27,21.2200000000,
1997-06-30,21.5300000000,
1997-07-01,21.0000000000,
1997-07-02,19.7000000000,
1997-07-03,17.8200000000,
1997-07-07,19.1300000000,
1997-07-08,18.7600000000,
1997-07-09,20.4000000000,
1997-07-10,19.9200000000,
1997-07-11,19.0600000000,
1997-07-14,19.5800000000,
1997-07-15,19.0000000000,
1997-07-16,19.3600000000,
1997-07-17,20.5400000000,
1997-07-18,22.2800000000,
1997-07-21,23.5100000000,
1997-07-22,21.7700000000,
1997-07-23,21.3000000000,
1997-07-24,20.9600000000,
1997-07-25,20.8200000000,
1997-07-28,21.8400000000,
1997-07-29,22.0200000000,
1997-07-30,21.3900000000,
1997-07-31,21.4800000000,
1997-08-01,22.2900000000,
1997-08-04,21.9400000000,
1997-08-05,20.6400000000,
1997-08-06,20.0500000000,
1997-08-07,19.7700000000,
1997-08-08,22.4600000000,
1997-08-11,22.7700000000,
1997-08-12,23.7500000000,
1997-08-13,24.5200000000,
1997-08-14,23.1100000000,
1997-08-15,24.4500000000,
1997-08-18,24.3700000000,
1997-08-19,22.6400000000,
1997-08-20,21.0900000000,
1997-08-21,23.8300000000,
1997-08-22,24.7400000000,
1997-08-25,24.1000000000,
1997-08-26,24.7300000000,
1997-08-27,24.2600000000,
1997-08-28,24.5100000000,
1997-08-29,24.7600000000,
1997-09-02,24.5300000000,
1997-09-03,24.9500000000,
1997-09-04,25.2700000000,
1997-09-05,24.3100000000,
1997-09-08,24.4000000000,
1997-09-09,23.8900000000,
1997-09-10,24.6400000000,
1997-09-11,25.9900000000,
1997-09-12,25.1700000000,
1997-09-15,25.7400000000,
1997-09-16,23.7700000000,
1997-09-17,24.1000000000,
1997-09-18,23.4800000000,
1997-09-19,22.7400000000,
1997-09-22,22.0800000000,
1997-09-23,22.0000000000,
1997-09-24,22.6400000000,
1997-09-25,22.9600000000,
1997-09-26,22.2600000000,
1997-09-29,22.2300000000,
1997-09-30,22.9100000000,
1997-10-01,22.3200000000,
1997-10-02,22.2700000000,
1997-10-03,21.5400000000,
1997-10-06,21.6100000000,
1997-10-07,20.2900000000,
1997-10-08,20.7700000000,
1997-10-09,22.3100000000,
1997-10-10,19.7500000000,
1997-10-13,20.2600000000,
1997-10-14,19.9900000000,
1997-10-15,20.0500000000,
1997-10-16,20.5300000000,
1997-10-17,21.6900000000,
1997-10-20,20.7200000000,
1997-10-21,19.5300000000,
1997-10-22,19.8600000000,
1997-10-23,22.9900000000,
1997-10-24,23.1700000000,
1997-10-27,31.1200000000,
1997-10-28,31.2200000000,
1997-10-29,33.7500000000,
1997-10-30,38.2000000000,
1997-10-31,35.0900000000,
1997-11-03,32.0900000000,
1997-11-04,32.2400000000,
1997-11-05,32.1800000000,
1997-11-06,32.5700000000,
1997-11-07,36.2700000000,
1997-11-10,36.6300000000,
1997-11-11,36.3800000000,
1997-11-12,37.8400000000,
1997-11-13,36.6400000000,
1997-11-14,33.6600000000,
1997-11-17,31.5800000000,
1997-11-18,31.5500000000,
1997-11-19,29.9300000000,
1997-11-20,27.3200000000,
1997-11-21,26.6500000000,
1997-11-24,29.8000000000,
1997-11-25,28.9500000000,
1997-11-28,27.4300000000,
1997-12-01,26.0100000000,
1997-12-02,25.6600000000,
1997-12-03,23.9200000000,
1997-12-04,23.8400000000,
1997-12-05,22.6500000000,
1997-12-08,23.2200000000,
1997-12-09,23.3600000000,
1997-12-10,24.5500000000,
1997-12-11,27.6300000000,
1997-12-12,27.9200000000,
1997-12-15,27.3700000000,
1997-12-16,26.1100000000,
1997-12-17,26.3300000000,
1997-12-18,27.1900000000,
1997-12-19,29.1800000000,
1997-12-22,28.5600000000,
1997-12-23,29.8600000000,
1997-12-24,30.2700000000,
1997-12-26,29.2700000000,
1997-12-29,26.7900000000,
1997-12-30,24.3800000000,
1997-12-31,24.0100000000,
1998-01-02,23.4200000000,
1998-01-05,24.3600000000,
1998-01-06,25.6600000000,
1998-01-07,25.0700000000,
1998-01-08,26.0100000000,
1998-01-09,28.6900000000,
1998-01-12,28.0200000000,
1998-01-13,25.1700000000,
1998-01-14,23.7500000000,
1998-01-15,23.4500000000,
1998-01-16,21.6500000000,
1998-01-20,21.6500000000,
1998-01-21,22.5300000000,
1998-01-22,23.1600000000,
1998-01-23,23.3200000000,
1998-01-26,23.9700000000,
1998-01-27,22.2700000000,
1998-01-28,22.0600000000,
1998-01-29,21.6500000000,
1998-01-30,21.4700000000,
1998-02-02,21.3600000000,
1998-02-03,20.6700000000,
1998-02-04,20.5500000000,
1998-02-05,21.2900000000,
1998-02-06,20.5100000000,
1998-02-09,21.5500000000,
1998-02-10,20.6600000000,
1998-02-11,20.3800000000,
1998-02-12,19.7300000000,
1998-02-13,19.8400000000,
1998-02-17,20.7600000000,
1998-02-18,19.6600000000,
1998-02-19,19.8800000000,
1998-02-20,19.0000000000,
1998-02-23,18.9900000000,
1998-02-24,19.3500000000,
1998-02-25,18.6200000000,
1998-02-26,18.6300000000,
1998-02-27,18.5500000000,
1998-03-02,19.1900000000,
1998-03-03,19.0400000000,
1998-03-04,19.5800000000,
1998-03-05,20.9300000000,
1998-03-06,19.1400000000,
1998-03-09,20.2300000000,
1998-03-10,19.4300000000,
1998-03-11,18.8900000000,
1998-03-12,18.2500000000,
1998-03-13,18.7100000000,
1998-03-16,18.5100000000,
1998-03-17,18.6600000000,
1998-03-18,18.2900000000,
1998-03-19,17.7600000000,
1998-03-20,18.6900000000,
1998-03-23,19.9800000000,
1998-03-24,20.5100000000,
1998-03-25,22.5400000000,
1998-03-26,22.8100000000,
1998-03-27,23.4700000000,
1998-03-30,24.6600000000,
1998-03-31,24.2200000000,
1998-04-01,23.3700000000,
1998-04-02,21.9800000000,
1998-04-03,21.8200000000,
1998-04-06,22.4700000000,
1998-04-07,23.6600000000,
1998-04-08,23.1700000000,
1998-04-09,21.5100000000,
1998-04-13,22.7700000000,
1998-04-14,21.6100000000,
1998-04-15,20.8900000000,
1998-04-16,22.0600000000,
1998-04-17,20.7600000000,
1998-04-20,20.3900000000,
1998-04-21,19.9100000000,
1998-04-22,19.4400000000,
1998-04-23,20.6000000000,
1998-04-24,21.9700000000,
1998-04-27,26.0900000000,
1998-04-28,24.1700000000,
1998-04-29,22.7800000000,
1998-04-30,21.1800000000,
1998-05-01,19.3400000000,
1998-05-04,20.3200000000,
1998-05-05,21.4600000000,
1998-05-06,22.7900000000,
1998-05-07,23.3900000000,
1998-05-08,20.5700000000,
1998-05-11,21.0500000000,
1998-05-12,20.9800000000,
1998-05-13,20.4400000000,
1998-05-14,19.6400000000,
1998-05-15,20.4400000000,
1998-05-18,21.6900000000,
1998-05-19,20.3900000000,
1998-05-20,19.8900000000,
1998-05-21,19.3800000000,
1998-05-22,18.9900000000,
1998-05-26,22.0700000000,
1998-05-27,22.5900000000,
1998-05-28,20.7400000000,
1998-05-29,21.3200000000,
1998-06-01,22.8300000000,
1998-06-02,22.0000000000,
1998-06-03,22.8500000000,
1998-06-04,21.2200000000,
1998-06-05,19.7800000000,
1998-06-08,20.5800000000,
1998-06-09,20.5200000000,
1998-06-10,21.4800000000,
1998-06-11,23.5700000000,
1998-06-12,22.7800000000,
1998-06-15,25.9400000000,
1998-06-16,24.8000000000,
1998-06-17,22.8900000000,
1998-06-18,22.4000000000,
1998-06-19,21.9200000000,
1998-06-22,21.9400000000,
1998-06-23,20.1700000000,
1998-06-24,20.0200000000,
1998-06-25,20.2500000000,
1998-06-26,19.3600000000,
1998-06-29,19.5700000000,
1998-06-30,19.7100000000,
1998-07-01,18.0000000000,
1998-07-02,17.6700000000,
1998-07-06,18.6300000000,
1998-07-07,18.6200000000,
1998-07-08,17.8200000000,
1998-07-09,18.1600000000,
1998-07-10,17.9200000000,
1998-07-13,18.2600000000,
1998-07-14,17.8800000000,
1998-07-15,17.8900000000,
1998-07-16,16.9700000000,
1998-07-17,16.2300000000,
1998-07-20,17.3400000000,
1998-07-21,20.1000000000,
1998-07-22,20.3200000000,
1998-07-23,23.0100000000,
1998-07-24,23.0100000000,
1998-07-27,23.1300000000,
1998-07-28,25.2500000000,
1998-07-29,24.7900000000,
1998-07-30,22.6600000000,
1998-07-31,24.8000000000,
1998-08-03,25.9800000000,
1998-08-04,31.0600000000,
1998-08-05,29.8300000000,
1998-08-06,28.2000000000,
1998-08-07,27.0200000000,
1998-08-10,28.7500000000,
1998-08-11,31.9100000000,
1998-08-12,28.5500000000,
1998-08-13,29.9200000000,
1998-08-14,34.3400000000,
1998-08-17,31.8600000000,
1998-08-18,28.4000000000,
1998-08-19,28.6900000000,
1998-08-20,30.0000000000,
1998-08-21,33.1400000000,
1998-08-24,31.8000000000,
1998-08-25,30.3300000000,
1998-08-26,31.1400000000,
1998-08-27,38.5500000000,
1998-08-28,39.6000000000,
1998-08-31,44.2800000000,
1998-09-01,36.4800000000,
1998-09-02,36.7600000000,
1998-09-03,41.4300000000,
1998-09-04,43.3100000000,
1998-09-08,37.9000000000,
1998-09-09,39.6600000000,
1998-09-10,45.2900000000,
1998-09-11,43.7400000000,
1998-09-14,38.5700000000,
1998-09-15,36.5800000000,
1998-09-16,35.9400000000,
1998-09-17,39.2300000000,
1998-09-18,38.6300000000,
1998-09-21,38.5800000000,
1998-09-22,36.6200000000,
1998-09-23,32.4700000000,
1998-09-24,34.6600000000,
1998-09-25,34.5500000000,
1998-09-28,34.8700000000,
1998-09-29,36.0800000000,
1998-09-30,40.9500000000,
1998-10-01,43.4800000000,
1998-10-02,40.4700000000,
1998-10-05,42.8100000000,
1998-10-06,41.2000000000,
1998-10-07,43.5100000000,
1998-10-08,45.7400000000,
1998-10-09,42.2000000000,
1998-10-12,40.0700000000,
1998-10-13,40.2300000000,
1998-10-14,38.9600000000,
1998-10-15,33.3400000000,
1998-10-16,34.8200000000,
1998-10-19,33.1300000000,
1998-10-20,33.1100000000,
1998-10-21,33.2100000000,
1998-10-22,31.5300000000,
1998-10-23,32.2700000000,
1998-10-26,32.3800000000,
1998-10-27,32.9500000000,
1998-10-28,32.4200000000,
1998-10-29,29.5000000000,
1998-10-30,28.0500000000,
1998-11-02,27.2600000000,
1998-11-03,27.7600000000,
1998-11-04,27.3700000000,
1998-11-05,26.0100000000,
1998-11-06,25.7000000000,
1998-11-09,28.0900000000,
1998-11-10,28.1700000000,
1998-11-11,28.4700000000,
1998-11-12,29.2800000000,
1998-11-13,29.0300000000,
1998-11-16,28.9000000000,
1998-11-17,27.9500000000,
1998-11-18,27.1300000000,
1998-11-19,25.5000000000,
1998-11-20,22.4700000000,
1998-11-23,21.8400000000,
1998-11-24,23.2800000000,
1998-11-25,22.1500000000,
1998-11-27,22.0900000000,
1998-11-30,26.0100000000,
1998-12-01,24.9700000000,
1998-12-02,25.4300000000,
1998-12-03,28.7000000000,
1998-12-04,25.3100000000,
1998-12-07,24.9000000000,
1998-12-08,25.5800000000,
1998-12-09,25.6600000000,
1998-12-10,26.8100000000,
1998-12-11,27.7200000000,
1998-12-14,31.3100000000,
1998-12-15,29.4200000000,
1998-12-16,29.9600000000,
1998-12-17,27.9600000000,
1998-12-18,25.0400000000,
1998-12-21,23.8600000000,
1998-12-22,22.7800000000,
1998-12-23,20.2100000000,
1998-12-24,21.4800000000,
1998-12-28,23.5000000000,
1998-12-29,22.1800000000,
1998-12-30,23.3400000000,
1998-12-31,24.4200000000,
1999-01-04,26.1700000000,
1999-01-05,24.4600000000,
1999-01-06,23.3400000000,
1999-01-07,24.3700000000,
1999-01-08,23.2800000000,
1999-01-11,25.4600000000,
1999-01-12,28.1000000000,
1999-01-13,30.1100000000,
1999-01-14,32.9800000000,
1999-01-15,29.2400000000,
1999-01-19,29.2400000000,
1999-01-20,28.6000000000,
1999-01-21,30.9200000000,
1999-01-22,31.9500000000,
1999-01-25,31.1300000000,
1999-01-26,29.2300000000,
1999-01-27,29.7300000000,
1999-01-28,28.1100000000,
1999-01-29,26.2500000000,
1999-02-01,27.6700000000,
1999-02-02,28.1600000000,
1999-02-03,27.8800000000,
1999-02-04,29.4800000000,
1999-02-05,29.6700000000,
1999-02-08,30.2700000000,
1999-02-09,31.3600000000,
1999-02-10,30.4500000000,
1999-02-11,27.4200000000,
1999-02-12,29.7600000000,
1999-02-16,29.6500000000,
1999-02-17,30.6500000000,
1999-02-18,30.4500000000,
1999-02-19,29.3000000000,
1999-02-22,25.8700000000,
1999-02-23,26.4900000000,
1999-02-24,27.2100000000,
1999-02-25,28.0100000000,
1999-02-26,27.8800000000,
1999-03-01,28.3700000000,
1999-03-02,29.2200000000,
1999-03-03,29.0400000000,
1999-03-04,26.6700000000,
1999-03-05,24.0800000000,
1999-03-08,24.5400000000,
1999-03-09,25.0200000000,
1999-03-10,24.7900000000,
1999-03-11,24.3700000000,
1999-03-12,24.8400000000,
1999-03-15,25.2400000000,
1999-03-16,25.1500000000,
1999-03-17,25.5700000000,
1999-03-18,24.1300000000,
1999-03-19,24.3200000000,
1999-03-22,25.0000000000,
1999-03-23,27.2700000000,
1999-03-24,26.6000000000,
1999-03-25,24.3300000000,
1999-03-26,24.0400000000,
1999-03-29,23.5400000000,
1999-03-30,22.7300000000,
1999-03-31,23.2600000000,
1999-04-01,22.0600000000,
1999-04-05,22.1900000000,
1999-04-06,22.6500000000,
1999-04-07,22.8100000000,
1999-04-08,22.5900000000,
1999-04-09,21.7700000000,
1999-04-12,21.9300000000,
1999-04-13,22.7300000000,
1999-04-14,24.9400000000,
1999-04-15,23.9300000000,
1999-04-16,23.9000000000,
1999-04-19,26.4200000000,
1999-04-20,25.0200000000,
1999-04-21,23.3100000000,
1999-04-22,22.6200000000,
1999-04-23,22.7600000000,
1999-04-26,23.5300000000,
1999-04-27,23.3600000000,
1999-04-28,24.4000000000,
1999-04-29,25.0600000000,
1999-04-30,25.0700000000,
1999-05-03,24.1500000000,
1999-05-04,25.6200000000,
1999-05-05,25.1900000000,
1999-05-06,27.4400000000,
1999-05-07,25.3600000000,
1999-05-10,26.6200000000,
1999-05-11,25.6200000000,
1999-05-12,26.1300000000,
1999-05-13,25.0200000000,
1999-05-14,26.8600000000,
1999-05-17,27.2800000000,
1999-05-18,27.2600000000,
1999-05-19,25.0800000000,
1999-05-20,24.4600000000,
1999-05-21,24.4000000000,
1999-05-24,27.6200000000,
1999-05-25,28.9000000000,
1999-05-26,27.5700000000,
1999-05-27,28.1200000000,
1999-05-28,25.3900000000,
1999-06-01,26.6200000000,
1999-06-02,26.2100000000,
1999-06-03,26.2000000000,
1999-06-04,23.4300000000,
1999-06-07,23.7800000000,
1999-06-08,24.0200000000,
1999-06-09,23.9000000000,
1999-06-10,25.3200000000,
1999-06-11,25.9000000000,
1999-06-14,26.5100000000,
1999-06-15,25.9100000000,
1999-06-16,22.4000000000,
1999-06-17,21.9500000000,
1999-06-18,21.7500000000,
1999-06-21,21.8100000000,
1999-06-22,21.7000000000,
1999-06-23,21.3200000000,
1999-06-24,23.0600000000,
1999-06-25,21.7600000000,
1999-06-28,22.6300000000,
1999-06-29,22.5100000000,
1999-06-30,21.0900000000,
1999-07-01,19.6900000000,
1999-07-02,18.6600000000,
1999-07-06,20.7300000000,
1999-07-07,20.3500000000,
1999-07-08,20.2400000000,
1999-07-09,17.9600000000,
1999-07-12,19.7300000000,
1999-07-13,19.9500000000,
1999-07-14,19.7100000000,
1999-07-15,18.6800000000,
1999-07-16,17.4200000000,
1999-07-19,19.0700000000,
1999-07-20,21.7900000000,
1999-07-21,21.4600000000,
1999-07-22,23.0500000000,
1999-07-23,23.3200000000,
1999-07-26,24.9800000000,
1999-07-27,23.2300000000,
1999-07-28,22.8500000000,
1999-07-29,24.5200000000,
1999-07-30,24.6400000000,
1999-08-02,25.5900000000,
1999-08-03,26.2700000000,
1999-08-04,27.4000000000,
1999-08-05,27.0100000000,
1999-08-06,26.6000000000,
1999-08-09,27.6600000000,
1999-08-10,28.4500000000,
1999-08-11,25.3900000000,
1999-08-12,25.0300000000,
1999-08-13,22.3100000000,
1999-08-16,23.0700000000,
1999-08-17,21.6700000000,
1999-08-18,23.3000000000,
1999-08-19,24.3900000000,
1999-08-20,22.9500000000,
1999-08-23,22.5500000000,
1999-08-24,22.4000000000,
1999-08-25,20.9600000000,
1999-08-26,21.2100000000,
1999-08-27,21.8300000000,
1999-08-30,24.6300000000,
1999-08-31,24.4500000000,
1999-09-01,22.9300000000,
1999-09-02,24.5300000000,
1999-09-03,20.9800000000,
1999-09-07,23.4400000000,
1999-09-08,23.8200000000,
1999-09-09,23.0100000000,
1999-09-10,22.0300000000,
1999-09-13,22.8900000000,
1999-09-14,23.7700000000,
1999-09-15,24.5600000000,
1999-09-16,25.2500000000,
1999-09-17,23.3000000000,
1999-09-20,24.0300000000,
1999-09-21,25.6500000000,
1999-09-22,25.1900000000,
1999-09-23,27.8400000000,
1999-09-24,27.7900000000,
1999-09-27,26.4000000000,
1999-09-28,26.0600000000,
1999-09-29,26.4900000000,
1999-09-30,25.4100000000,
1999-10-01,24.9300000000,
1999-10-04,24.4600000000,
1999-10-05,24.7900000000,
1999-10-06,22.0600000000,
1999-10-07,23.5800000000,
1999-10-08,20.4900000000,
1999-10-11,20.6300000000,
1999-10-12,22.8400000000,
1999-10-13,25.9600000000,
1999-10-14,26.0500000000,
1999-10-15,28.7500000000,
1999-10-18,28.1900000000,
1999-10-19,26.5600000000,
1999-10-20,23.9000000000,
1999-10-21,24.0200000000,
1999-10-22,21.6400000000,
1999-10-25,23.6000000000,
1999-10-26,24.2600000000,
1999-10-27,24.2000000000,
1999-10-28,21.3400000000,
1999-10-29,22.2000000000,
1999-11-01,22.0900000000,
1999-11-02,23.1000000000,
1999-11-03,23.1600000000,
1999-11-04,23.0000000000,
1999-11-05,21.6600000000,
1999-11-08,21.8700000000,
1999-11-09,22.7000000000,
1999-11-10,22.2600000000,
1999-11-11,22.0700000000,
1999-11-12,21.6500000000,
1999-11-15,22.7400000000,
1999-11-16,20.7300000000,
1999-11-17,20.9600000000,
1999-11-18,19.7600000000,
1999-11-19,19.1100000000,
1999-11-22,19.9800000000,
1999-11-23,21.0000000000,
1999-11-24,20.2600000000,
1999-11-26,22.3300000000,
1999-11-29,23.5700000000,
1999-11-30,24.1800000000,
1999-12-01,22.2300000000,
1999-12-02,21.7700000000,
1999-12-03,19.3200000000,
1999-12-06,20.5800000000,
1999-12-07,21.0900000000,
1999-12-08,21.2500000000,
1999-12-09,21.1900000000,
1999-12-10,21.4800000000,
1999-12-13,21.7200000000,
1999-12-14,23.0600000000,
1999-12-15,22.0300000000,
1999-12-16,21.9100000000,
1999-12-17,21.3500000000,
1999-12-20,23.7800000000,
1999-12-21,22.6600000000,
1999-12-22,22.4300000000,
1999-12-23,21.1200000000,
1999-12-27,23.0700000000,
1999-12-28,22.9700000000,
1999-12-29,23.0900000000,
1999-12-30,24.7600000000,
2000-01-03,24.2100000000,
2000-01-04,27.0100000000,
2000-01-05,26.4100000000,
2000-01-06,25.7300000000,
2000-01-07,21.7200000000,
2000-01-10,21.7100000000,
2000-01-11,22.5000000000,
2000-01-12,22.8400000000,
2000-01-13,21.7100000000,
2000-01-14,19.6600000000,
2000-01-18,21.5000000000,
2000-01-19,21.7200000000,
2000-01-20,21.7500000000,
2000-01-21,20.8200000000,
2000-01-24,24.0700000000,
2000-01-25,23.0200000000,
2000-01-26,23.0300000000,
2000-01-27,23.5400000000,
2000-01-28,26.1400000000,
2000-01-31,24.9500000000,
2000-02-01,23.4500000000,
2000-02-02,23.1200000000,
2000-02-03,22.0100000000,
2000-02-04,21.5400000000,
2000-02-07,22.7900000000,
2000-02-08,21.2500000000,
2000-02-09,22.9000000000,
2000-02-10,23.0700000000,
2000-02-11,24.4200000000,
2000-02-14,24.3800000000,
2000-02-15,22.9200000000,
2000-02-16,23.5100000000,
2000-02-17,23.1700000000,
2000-02-18,26.0000000000,
2000-02-22,25.8600000000,
2000-02-23,23.8900000000,
2000-02-24,24.3800000000,
2000-02-25,25.2000000000,
2000-02-28,24.6800000000,
2000-02-29,23.3700000000,
2000-03-01,21.6400000000,
2000-03-02,21.0600000000,
2000-03-03,19.2100000000,
2000-03-06,21.5000000000,
2000-03-07,24.3100000000,
2000-03-08,23.8200000000,
2000-03-09,22.2100000000,
2000-03-10,21.2400000000,
2000-03-13,22.8500000000,
2000-03-14,24.4100000000,
2000-03-15,22.3400000000,
2000-03-16,20.7700000000,
2000-03-17,22.3700000000,
2000-03-20,22.9600000000,
2000-03-21,21.7000000000,
2000-03-22,21.4900000000,
2000-03-23,22.2600000000,
2000-03-24,23.3100000000,
2000-03-27,24.5300000000,
2000-03-28,24.8600000000,
2000-03-29,24.1000000000,
2000-03-30,25.4700000000,
2000-03-31,24.1100000000,
2000-04-03,24.0300000000,
2000-04-04,27.1200000000,
2000-04-05,28.4100000000,
2000-04-06,27.1500000000,
2000-04-07,24.3900000000,
2000-04-10,25.9900000000,
2000-04-11,27.2500000000,
2000-04-12,28.9800000000,
2000-04-13,29.4000000000,
2000-04-14,33.4900000000,
2000-04-17,28.9500000000,
2000-04-18,26.1200000000,
2000-04-19,27.0200000000,
2000-04-20,25.8500000000,
2000-04-24,27.3700000000,
2000-04-25,25.2400000000,
2000-04-26,26.9700000000,
2000-04-27,26.1900000000,
2000-04-28,26.2000000000,
2000-05-01,25.8800000000,
2000-05-02,28.5000000000,
2000-05-03,31.6300000000,
2000-05-04,30.7700000000,
2000-05-05,27.5300000000,
2000-05-08,28.2000000000,
2000-05-09,28.9300000000,
2000-05-10,29.8700000000,
2000-05-11,27.7600000000,
2000-05-12,26.0500000000,
2000-05-15,24.8600000000,
2000-05-16,24.3400000000,
2000-05-17,23.9800000000,
2000-05-18,23.9600000000,
2000-05-19,25.4400000000,
2000-05-22,26.0000000000,
2000-05-23,25.8700000000,
2000-05-24,24.3200000000,
2000-05-25,24.5800000000,
2000-05-26,24.4700000000,
2000-05-30,23.6200000000,
2000-05-31,23.6500000000,
2000-06-01,22.3600000000,
2000-06-02,21.4800000000,
2000-06-05,22.7100000000,
2000-06-06,23.0500000000,
2000-06-07,22.4800000000,
2000-06-08,22.7700000000,
2000-06-09,22.1400000000,
2000-06-12,22.3200000000,
2000-06-13,21.6700000000,
2000-06-14,21.4800000000,
2000-06-15,20.6800000000,
2000-06-16,20.5000000000,
2000-06-19,20.6300000000,
2000-06-20,20.8800000000,
2000-06-21,20.6100000000,
2000-06-22,22.0000000000,
2000-06-23,22.3400000000,
2000-06-26,22.4500000000,
2000-06-27,21.8000000000,
2000-06-28,20.2900000000,
2000-06-29,19.7000000000,
2000-06-30,19.5400000000,
2000-07-03,19.8300000000,
2000-07-05,21.1600000000,
2000-07-06,20.9400000000,
2000-07-07,19.2200000000,
2000-07-10,20.3300000000,
2000-07-11,20.1100000000,
2000-07-12,20.0300000000,
2000-07-13,20.0300000000,
2000-07-14,19.3200000000,
2000-07-17,19.4500000000,
2000-07-18,19.7500000000,
2000-07-19,19.6500000000,
2000-07-20,18.9400000000,
2000-07-21,18.9400000000,
2000-07-24,19.9200000000,
2000-07-25,19.3900000000,
2000-07-26,19.6700000000,
2000-07-27,19.6000000000,
2000-07-28,20.8400000000,
2000-07-31,20.7400000000,
2000-08-01,20.5500000000,
2000-08-02,20.0000000000,
2000-08-03,19.9900000000,
2000-08-04,18.6200000000,
2000-08-07,19.0300000000,
2000-08-08,18.7900000000,
2000-08-09,19.1800000000,
2000-08-10,19.1900000000,
2000-08-11,18.5500000000,
2000-08-14,17.8800000000,
2000-08-15,17.9800000000,
2000-08-16,18.0200000000,
2000-08-17,17.4800000000,
2000-08-18,17.0500000000,
2000-08-21,17.3500000000,
2000-08-22,17.4700000000,
2000-08-23,17.3800000000,
2000-08-24,17.0400000000,
2000-08-25,16.5300000000,
2000-08-28,16.5400000000,
2000-08-29,16.8900000000,
2000-08-30,17.6900000000,
2000-08-31,16.8400000000,
2000-09-01,17.5300000000,
2000-09-05,19.8200000000,
2000-09-06,20.7900000000,
2000-09-07,19.4200000000,
2000-09-08,18.4600000000,
2000-09-11,18.4000000000,
2000-09-12,18.5900000000,
2000-09-13,18.3200000000,
2000-09-14,18.2600000000,
2000-09-15,18.5200000000,
2000-09-18,20.2500000000,
2000-09-19,19.5400000000,
2000-09-20,19.9300000000,
2000-09-21,20.1800000000,
2000-09-22,20.7400000000,
2000-09-25,21.4100000000,
2000-09-26,21.8800000000,
2000-09-27,21.6700000000,
2000-09-28,19.4700000000,
2000-09-29,20.5700000000,
2000-10-02,21.2300000000,
2000-10-03,21.8500000000,
2000-10-04,21.5400000000,
2000-10-05,21.0300000000,
2000-10-06,22.7100000000,
2000-10-09,24.0200000000,
2000-10-10,24.8600000000,
2000-10-11,26.5700000000,
2000-10-12,30.5100000000,
2000-10-13,27.6000000000,
2000-10-16,26.7900000000,
2000-10-17,27.8400000000,
2000-10-18,28.7200000000,
2000-10-19,25.0900000000,
2000-10-20,24.2400000000,
2000-10-23,24.6900000000,
2000-10-24,24.2800000000,
2000-10-25,26.6500000000,
2000-10-26,28.6200000000,
2000-10-27,26.4700000000,
2000-10-30,25.4600000000,
2000-10-31,23.6300000000,
2000-11-01,24.2800000000,
2000-11-02,23.9200000000,
2000-11-03,23.6700000000,
2000-11-06,24.5200000000,
2000-11-07,24.9100000000,
2000-11-08,25.6600000000,
2000-11-09,27.2000000000,
2000-11-10,28.5300000000,
2000-11-13,29.0600000000,
2000-11-14,26.8100000000,
2000-11-15,26.1500000000,
2000-11-16,25.0500000000,
2000-11-17,24.8100000000,
2000-11-20,27.4300000000,
2000-11-21,26.6200000000,
2000-11-22,27.7100000000,
2000-11-24,26.0000000000,
2000-11-27,26.9300000000,
2000-11-28,27.6400000000,
2000-11-29,27.4900000000,
2000-11-30,29.6500000000,
2000-12-01,27.4800000000,
